322,"00:36:40,223","00:36:42,924",<i>When Dothraki are</i>
322,"00:36:40,223","00:36:42,924","<i>defeated in combat,</i>"
323,"00:36:42,958","00:36:46,894",<i>they cut off their braids</i>
323,"00:36:42,958","00:36:46,894",<i>so the whole world can</i>
323,"00:36:42,958","00:36:46,894",<i>see their shame.</i>
324,"00:36:46,928","00:36:50,897",Khal Drogo has
324,"00:36:46,928","00:36:50,897",never been defeated.
325,"00:36:52,099","00:36:53,900","He's a savage, of course,"
326,"00:36:53,934","00:36:56,269",<i>but one of the finest</i>
326,"00:36:53,934","00:36:56,269",<i>killers alive.</i>
327,"00:36:57,538","00:36:59,672",And you will be his Queen.
328,"00:36:59,706","00:37:02,341","Come forward, my dear."
329,"00:37:42,415","00:37:44,083",Where is he going?!
330,"00:37:44,117","00:37:46,652",- The ceremony is over.
330,"00:37:44,117","00:37:46,652",- But he didn't say anything.
331,"00:37:46,687","00:37:49,121",- Did he like her?
331,"00:37:46,687","00:37:49,121","- Trust me, your Grace,"
332,"00:37:49,156","00:37:51,657","if he didn't like her,"
332,"00:37:49,156","00:37:51,657",we'd know.
333,"00:37:54,661","00:37:56,929",It won't be
333,"00:37:54,661","00:37:56,929",long now.
334,"00:37:56,963","00:37:58,864",Soon you will cross
334,"00:37:56,963","00:37:58,864",the Narrow Sea
335,"00:37:58,898","00:38:01,333",and take back
335,"00:37:58,898","00:38:01,333",your father's throne.
336,"00:38:01,367","00:38:04,268",The people
336,"00:38:01,367","00:38:04,268",drink secret toasts
337,"00:38:04,303","00:38:06,003",to your health.
338,"00:38:06,037","00:38:08,372",They cry out
338,"00:38:06,037","00:38:08,372",for their true king.
339,"00:38:11,977","00:38:13,845",When will they
339,"00:38:11,977","00:38:13,845",be married?
340,"00:38:13,879","00:38:17,416",Soon.
340,"00:38:13,879","00:38:17,416",The Dothraki never stay still for long.
341,"00:38:17,450","00:38:19,985",Is it true they lie
341,"00:38:17,450","00:38:19,985",with their horses?
342,"00:38:20,020","00:38:23,089",I wouldn't ask
342,"00:38:20,020","00:38:23,089",Khal Drogo.
343,"00:38:23,124","00:38:24,991",Do you take me
343,"00:38:23,124","00:38:24,991",for a fool?
344,"00:38:25,025","00:38:26,860",I take you
344,"00:38:25,025","00:38:26,860",for a King.
345,"00:38:26,894","00:38:30,097",Kings lack the caution
345,"00:38:26,894","00:38:30,097",of common men.
346,"00:38:30,131","00:38:32,499",My apologies if
346,"00:38:30,131","00:38:32,499",I've given offense.
347,"00:38:32,533","00:38:34,902",I know how to play
347,"00:38:32,533","00:38:34,902",a man like Drogo.
348,"00:38:34,936","00:38:37,838",I give him a Queen
348,"00:38:34,936","00:38:37,838",and he gives me an army.
349,"00:38:37,873","00:38:40,742",I don't want
349,"00:38:37,873","00:38:40,742",to be his Queen.
350,"00:38:45,115","00:38:47,217",I want to go home.
351,"00:38:48,118","00:38:49,585",So do I.
352,"00:38:49,620","00:38:52,755",I want us both
352,"00:38:49,620","00:38:52,755","to go home,"
353,"00:38:52,790","00:38:55,090",but they took it from us.
354,"00:38:55,125","00:38:56,892","So tell me, sweet sister,"
355,"00:38:56,927","00:38:59,128",how do we go home?
356,"00:39:00,964","00:39:02,531",I don't know.
357,"00:39:02,566","00:39:05,568",We go home with an army.
358,"00:39:07,204","00:39:10,406",With Khal Drogo's army.
359,"00:39:10,441","00:39:13,443",I would let
359,"00:39:10,441","00:39:13,443",his whole tribe fuck you--
360,"00:39:13,477","00:39:16,680","all 40,000 men"
360,"00:39:13,477","00:39:16,680",and their horses too
361,"00:39:16,714","00:39:18,582",if that's what it took.
362,"00:39:35,698","00:39:38,133",Do you think Joffrey
362,"00:39:35,698","00:39:38,133",will like me?
363,"00:39:38,167","00:39:40,702",What if he thinks
363,"00:39:38,167","00:39:40,702",I'm ugly?
364,"00:39:40,737","00:39:44,407",Then he is the stupidest prince
364,"00:39:40,737","00:39:44,407",that ever lived.
365,"00:39:46,743","00:39:49,311",He's so handsome.
366,"00:39:49,346","00:39:52,047",When would we be married?
366,"00:39:49,346","00:39:52,047",Soon? Or do we have to wait?
367,"00:39:52,082","00:39:55,184",Hush now.
367,"00:39:52,082","00:39:55,184",Your father hasn't even said yes.
368,"00:39:55,218","00:39:57,052",Why would he say no?
369,"00:39:57,087","00:40:00,356",He'd be the second most powerful man
369,"00:39:57,087","00:40:00,356",in the kingdoms.
370,"00:40:00,390","00:40:02,958",He'd have to leave home.
371,"00:40:02,993","00:40:05,928",He'd have to leave me.
372,"00:40:05,962","00:40:08,965",And so would you.
373,"00:40:08,999","00:40:11,600",You left your home
373,"00:40:08,999","00:40:11,600",to come here.
374,"00:40:11,635","00:40:14,436",And I'd be Queen someday.
375,"00:40:15,505","00:40:17,073",Please make father
375,"00:40:15,505","00:40:17,073",say yes!
376,"00:40:17,107","00:40:18,974",- Sansa--
376,"00:40:17,107","00:40:18,974",- Please please!
377,"00:40:19,008","00:40:21,944",It's the only thing
377,"00:40:19,008","00:40:21,944",I ever wanted.
378,"00:40:35,659","00:40:37,927",Fill that up!
378,"00:40:35,659","00:40:37,927","Boys, Rodrik, come on."
379,"00:40:37,961","00:40:40,229",<i>Come on!</i>
380,"00:40:58,715","00:41:01,483",Is he dead yet?
381,"00:41:05,255","00:41:07,723",Uncle Benjen.
382,"00:41:09,560","00:41:12,028",You got bigger.
383,"00:41:12,063","00:41:15,966",Rode all day.
383,"00:41:12,063","00:41:15,966",Didn't want to leave you
383,"00:41:12,063","00:41:15,966",alone with the Lannisters.
384,"00:41:16,000","00:41:17,935",Why aren't you
384,"00:41:16,000","00:41:17,935",at the feast?
385,"00:41:17,970","00:41:21,005",Lady Stark thought
385,"00:41:17,970","00:41:21,005",it might insult the royal family
386,"00:41:21,040","00:41:23,241",to seat a bastard
386,"00:41:21,040","00:41:23,241",in their midst.
387,"00:41:23,276","00:41:25,978","Well, you're always"
387,"00:41:23,276","00:41:25,978",welcome on the wall.
388,"00:41:26,012","00:41:28,213",No bastard was ever
388,"00:41:26,012","00:41:28,213",refused a seat there.
389,"00:41:28,248","00:41:29,948",So take me with you
389,"00:41:28,248","00:41:29,948",when you go back.
390,"00:41:29,983","00:41:32,851",- Jon--
390,"00:41:29,983","00:41:32,851",- Father will let me if you ask him.
391,"00:41:32,885","00:41:35,086",I know he will.
392,"00:41:37,556","00:41:39,790",The wall isn't
392,"00:41:37,556","00:41:39,790",going anywhere.
393,"00:41:39,825","00:41:41,158",I'm ready
394,"00:41:41,192","00:41:42,526",to swear your oath.
395,"00:41:42,560","00:41:45,262",You don't understand
395,"00:41:42,560","00:41:45,262",what you'd be giving up.
396,"00:41:45,296","00:41:47,764",We have no families.
397,"00:41:47,798","00:41:51,135",- None of us will ever father sons--
397,"00:41:47,798","00:41:51,135",- I don't care about that!
398,"00:41:52,337","00:41:54,805","You might, if you knew"
398,"00:41:52,337","00:41:54,805",what it meant.
399,"00:41:58,110","00:42:00,345","I'd better get inside,"
400,"00:42:00,379","00:42:03,048",rescue your father
400,"00:42:00,379","00:42:03,048",from his guests.
401,"00:42:06,019","00:42:08,087",We'll talk later.
402,"00:42:15,928","00:42:18,729",<i>Your Uncle's in</i>
402,"00:42:15,928","00:42:18,729",<i>The Night's Watch.</i>
403,"00:42:21,700","00:42:24,034",What are you doing
403,"00:42:21,700","00:42:24,034",back there?
404,"00:42:24,069","00:42:27,237",Preparing for a night
404,"00:42:24,069","00:42:27,237",with your family.
405,"00:42:31,709","00:42:33,810",I've always wanted
405,"00:42:31,709","00:42:33,810",to see the wall.
406,"00:42:33,844","00:42:35,579","You're Tyrion Lannister,"
407,"00:42:35,613","00:42:37,214",the Queen's brother?
408,"00:42:37,248","00:42:39,449",My greatest
408,"00:42:37,248","00:42:39,449",accomplishment.
409,"00:42:39,484","00:42:43,253",And you-- you're Ned Stark's
409,"00:42:39,484","00:42:43,253","bastard, aren't you?"
410,"00:42:46,657","00:42:48,892",Did I offend you?
410,"00:42:46,657","00:42:48,892",Sorry.
411,"00:42:50,861","00:42:53,463",You are
411,"00:42:50,861","00:42:53,463",the bastard though.
412,"00:42:54,698","00:42:57,100",<i>Lord Eddard Stark</i>
412,"00:42:54,698","00:42:57,100",<i>is my father.</i>
413,"00:42:58,469","00:43:00,970",And Lady Stark
413,"00:42:58,469","00:43:00,970","is not your mother,"
414,"00:43:01,004","00:43:03,272",making you the bastard.
415,"00:43:05,475","00:43:08,277",Let me give you
415,"00:43:05,475","00:43:08,277","some advice, bastard."
416,"00:43:09,445","00:43:11,246",Never forget
416,"00:43:09,445","00:43:11,246",what you are.
417,"00:43:11,281","00:43:13,215",The rest of the world
417,"00:43:11,281","00:43:13,215",will not.
418,"00:43:13,249","00:43:15,818",Wear it like armor
419,"00:43:15,853","00:43:18,388",and it can never
419,"00:43:15,853","00:43:18,388",be used to hurt you.
420,"00:43:20,024","00:43:23,027",What the hell do you know about
420,"00:43:20,024","00:43:23,027",being a bastard?
421,"00:43:24,329","00:43:27,732",All dwarves are bastards
421,"00:43:24,329","00:43:27,732",in their father's eyes.
422,"00:43:49,222","00:43:53,592",You at a feast--
422,"00:43:49,222","00:43:53,592",it's like a bear in a trap.
423,"00:43:55,428","00:43:57,762",The boy I beheaded--
424,"00:43:57,797","00:44:00,365",- did you know him?
424,"00:43:57,797","00:44:00,365",- Of course I did.
425,"00:44:00,399","00:44:02,501",Just a lad.
426,"00:44:02,535","00:44:04,269","And he was tough, Ned,"
427,"00:44:04,303","00:44:06,071",a true ranger.
428,"00:44:06,105","00:44:09,575",Pfft.
428,"00:44:06,105","00:44:09,575",He was talking madness.
429,"00:44:10,744","00:44:12,979",Said the Walkers
429,"00:44:10,744","00:44:12,979",slaughtered his friends.
430,"00:44:13,013","00:44:15,581",The two he was with
430,"00:44:13,013","00:44:15,581",are still missing.
431,"00:44:17,250","00:44:20,419",Hmph.
431,"00:44:17,250","00:44:20,419",A wildling ambush.
432,"00:44:20,453","00:44:22,087",Maybe.
433,"00:44:22,121","00:44:25,657",Direwolves
433,"00:44:22,121","00:44:25,657","south of the wall,"
434,"00:44:25,692","00:44:28,193","talk of The Walkers,"
435,"00:44:28,227","00:44:30,829",and my brother might be
435,"00:44:28,227","00:44:30,829",the next Hand of the King.
436,"00:44:30,863","00:44:34,132",Winter <i>is</i> coming.
437,"00:44:35,635","00:44:37,535",Winter is coming.
438,"00:44:39,071","00:44:42,006",- Uncle Benjen.
438,"00:44:39,071","00:44:42,006",- Robb boy.
439,"00:44:42,040","00:44:43,641",- How are you?
439,"00:44:42,040","00:44:43,641",- I'm good.
440,"00:44:47,346","00:44:49,580",Is this your first time
440,"00:44:47,346","00:44:49,580","in the north, your Grace?"
441,"00:44:49,615","00:44:52,751",Yes.
441,"00:44:49,615","00:44:52,751",Lovely country.
442,"00:44:56,457","00:44:59,859",I'm sure it's very grim
442,"00:44:56,457","00:44:59,859",after King's Landing.
443,"00:45:01,129","00:45:03,230",I remember how scared I was
443,"00:45:01,129","00:45:03,230",when Ned brought me
444,"00:45:03,264","00:45:05,499",up here
444,"00:45:03,264","00:45:05,499",for the first time.
445,"00:45:07,635","00:45:09,369","Hello, little dove."
446,"00:45:10,571","00:45:12,739",But you are a beauty.
447,"00:45:12,773","00:45:14,874",- How old are you?
447,"00:45:12,773","00:45:14,874","- 13, your Grace."
448,"00:45:14,909","00:45:17,643",You're tall.
448,"00:45:14,909","00:45:17,643",Still growing?
449,"00:45:17,678","00:45:19,578","I think so, your Grace."
450,"00:45:19,613","00:45:21,847",And have you bled yet?
451,"00:45:26,719","00:45:28,419","No, your Grace."
452,"00:45:29,789","00:45:31,957","Your dress,"
452,"00:45:29,789","00:45:31,957",did you make it?
453,"00:45:33,259","00:45:36,595",Such a talent.
453,"00:45:33,259","00:45:36,595",You must make something for me.
454,"00:45:38,365","00:45:41,467",I hear we might share
454,"00:45:38,365","00:45:41,467",a grandchild someday.
455,"00:45:41,502","00:45:43,737",I hear the same.
456,"00:45:43,771","00:45:45,839",Your daughter will
456,"00:45:43,771","00:45:45,839",do well in the capital.
457,"00:45:45,873","00:45:49,577",Such a beauty shouldn't stay hidden
457,"00:45:45,873","00:45:49,577",up here forever.
458,"00:46:05,661","00:46:08,964",- Your pardon.
458,"00:46:05,661","00:46:08,964",- I hear we might be neighbors soon.
459,"00:46:08,998","00:46:10,665",- I hope it's true.
459,"00:46:08,998","00:46:10,665","- Yes,"
460,"00:46:10,700","00:46:12,567",the King has honored me
460,"00:46:10,700","00:46:12,567",with his offer.
461,"00:46:12,601","00:46:14,102",I'm sure we'll have
461,"00:46:12,601","00:46:14,102",a tournament
462,"00:46:14,137","00:46:16,104",to celebrate your new title--
462,"00:46:14,137","00:46:16,104",if you accept.
463,"00:46:16,139","00:46:18,341",It would be good
463,"00:46:16,139","00:46:18,341",to have you on the field.
464,"00:46:18,375","00:46:20,543",The competition
464,"00:46:18,375","00:46:20,543",has become a bit stale.
465,"00:46:20,577","00:46:23,313",- I don't fight in tournaments.
465,"00:46:20,577","00:46:23,313",- No?
466,"00:46:23,347","00:46:24,848",Getting
466,"00:46:23,347","00:46:24,848",a little old for it?
467,"00:46:24,882","00:46:28,519",I don't fight
467,"00:46:24,882","00:46:28,519",in tournaments
468,"00:46:28,553","00:46:31,054",because when I fight
468,"00:46:28,553","00:46:31,054",a man for real
469,"00:46:31,089","00:46:33,323",I don't want him to know
469,"00:46:31,089","00:46:33,323",what I can do.
470,"00:46:35,159","00:46:36,959",Well said.
471,"00:46:37,994","00:46:40,929",Arya!
472,"00:46:40,963","00:46:43,565",It's not funny!
473,"00:46:43,599","00:46:46,334",<i>She always</i>
473,"00:46:43,599","00:46:46,334",<i>does this.</i>
474,"00:46:46,368","00:46:48,236",<i>This was</i>
474,"00:46:46,368","00:46:48,236",<i>my favorite dress.</i>
475,"00:46:48,270","00:46:51,539",She always does it
475,"00:46:48,270","00:46:51,539",and it's not funny!
476,"00:46:51,574","00:46:53,508",Time for bed.
477,"00:47:04,455","00:47:07,524",I'm a Northman.
478,"00:47:07,558","00:47:09,960","I belong here with you,"
478,"00:47:07,558","00:47:09,960",not down south
479,"00:47:09,994","00:47:12,496",in that rats' nest
479,"00:47:09,994","00:47:12,496",they call a capital.
480,"00:47:13,531","00:47:16,265",I <i>won't</i> let him
480,"00:47:13,531","00:47:16,265",take you.
481,"00:47:17,734","00:47:20,202",The king
481,"00:47:17,734","00:47:20,202",takes what he wants.
482,"00:47:20,236","00:47:22,804",That's why he's King.
483,"00:47:24,273","00:47:27,708","I'll say,"
483,"00:47:24,273","00:47:27,708","""listen, fat man."""
484,"00:47:29,110","00:47:31,612","""You are not taking"
484,"00:47:29,110","00:47:31,612",my husband anywhere.
485,"00:47:31,646","00:47:34,048","He belongs to me now."""
486,"00:47:37,753","00:47:39,754",How did he get so fat?
487,"00:47:39,788","00:47:42,623",He only stops eating
487,"00:47:39,788","00:47:42,623",when it's time for a drink.
488,"00:47:45,493","00:47:48,262","<i>It's Maester Luwin,</i>"
488,"00:47:45,493","00:47:48,262",<i>my Lord.</i>
489,"00:47:49,765","00:47:52,167",Send him in.
490,"00:47:54,003","00:47:56,171","Pardon, my Lord,"
490,"00:47:54,003","00:47:56,171",my Lady.
491,"00:47:56,206","00:47:59,041",A rider in the night...
492,"00:47:59,075","00:48:01,177",from your sister.
493,"00:48:08,852","00:48:11,521",- Stay.
493,"00:48:08,852","00:48:11,521",- This was sent from the Eyrie.
494,"00:48:17,394","00:48:19,762",What's she doing
494,"00:48:17,394","00:48:19,762",at the Eyrie?
495,"00:48:19,796","00:48:22,431",She hasn't been back there
495,"00:48:19,796","00:48:22,431",since her wedding.
496,"00:48:30,941","00:48:32,909",What news?
497,"00:48:34,245","00:48:37,014",<i>She's fled</i>
497,"00:48:34,245","00:48:37,014",<i>the capital.</i>
498,"00:48:39,150","00:48:41,819",She says Jon Arryn
498,"00:48:39,150","00:48:41,819",was murdered.
499,"00:48:41,854","00:48:43,822",By the Lannisters.
500,"00:48:43,856","00:48:46,625",She says the King
500,"00:48:43,856","00:48:46,625",is in danger.
501,"00:48:46,659","00:48:48,928","She's fresh widowed, Cat."
502,"00:48:48,962","00:48:50,963",She doesn't know
502,"00:48:48,962","00:48:50,963",what she's saying.
503,"00:48:50,997","00:48:53,499",Lysa's head would be
503,"00:48:50,997","00:48:53,499",on a spike right now
504,"00:48:53,533","00:48:55,701",if the wrong people
504,"00:48:53,533","00:48:55,701",had found that letter.
505,"00:48:55,735","00:48:58,437",Do you think she would
505,"00:48:55,735","00:48:58,437",risk her life--
506,"00:48:58,471","00:49:00,105",her son's life--
507,"00:49:00,139","00:49:03,609",if she wasn't certain
507,"00:49:00,139","00:49:03,609",her husband was murdered?
508,"00:49:10,752","00:49:12,652",If this news is true
509,"00:49:12,686","00:49:15,689",and the Lannisters
509,"00:49:12,686","00:49:15,689","conspire against the throne,"
510,"00:49:15,723","00:49:19,025",who but you can
510,"00:49:15,723","00:49:19,025",protect the King?
511,"00:49:19,060","00:49:21,261",They murdered
511,"00:49:19,060","00:49:21,261",the last Hand.
512,"00:49:21,295","00:49:23,664",Now you want Ned
512,"00:49:21,295","00:49:23,664",to take the job?
513,"00:49:23,698","00:49:25,532",The King rode
513,"00:49:23,698","00:49:25,532",for a month
514,"00:49:25,567","00:49:27,601",to ask for
514,"00:49:25,567","00:49:27,601",Lord Stark's help.
515,"00:49:27,635","00:49:30,270",He's the only one
515,"00:49:27,635","00:49:30,270",he trusts.
516,"00:49:31,739","00:49:34,876",You swore the King
516,"00:49:31,739","00:49:34,876","an oath, my Lord."
517,"00:49:34,910","00:49:38,011",He's spent half his life
517,"00:49:34,910","00:49:38,011",fighting Robert's wars.
518,"00:49:38,046","00:49:40,547",He owes him nothing.
519,"00:49:42,383","00:49:45,485",Your father and brother
519,"00:49:42,383","00:49:45,485",rode south once
520,"00:49:45,519","00:49:48,387",on a King's demand.
521,"00:49:50,190","00:49:52,391",A different time.
522,"00:49:53,827","00:49:55,894",A different King.
523,"00:50:56,857","00:50:58,658",When do I meet
523,"00:50:56,857","00:50:58,658",with the Khal?
524,"00:50:58,693","00:51:00,560",We need to begin
524,"00:50:58,693","00:51:00,560",planning the invasion.
525,"00:51:00,595","00:51:03,062",If Khal Drogo has
525,"00:51:00,595","00:51:03,062","promised you a crown,"
526,"00:51:03,096","00:51:05,064",- you shall have it.
526,"00:51:03,096","00:51:05,064",- When?
527,"00:51:05,098","00:51:07,199",When their omens
527,"00:51:05,098","00:51:07,199",favor war.
528,"00:51:07,233","00:51:10,502",I piss on Dothraki omens.
529,"00:51:10,537","00:51:13,773",I've waited 17 years
529,"00:51:10,537","00:51:13,773",to get my throne back.
530,"00:52:13,635","00:52:15,102",A Dothraki wedding
531,"00:52:15,137","00:52:18,673",without at least three deaths
531,"00:52:15,137","00:52:18,673",is considered a dull affair.
532,"00:52:31,219","00:52:33,387","<i>Jadi,</i>"
532,"00:52:31,219","00:52:33,387",<i>zhey jorah andahli!</i>
533,"00:52:33,422","00:52:35,289",<i>Khal vezhven.</i>
534,"00:52:41,029","00:52:44,064","A small gift,"
534,"00:52:41,029","00:52:44,064",for the new Khaleesi--
535,"00:52:45,300","00:52:47,602",songs and histories
535,"00:52:45,300","00:52:47,602",from the Seven Kingdoms.
536,"00:52:49,304","00:52:50,704","Thank you, Ser."
537,"00:52:52,307","00:52:55,042",Are you from my country?
538,"00:52:55,076","00:52:57,244",Ser Jorah Mormont
538,"00:52:55,076","00:52:57,244",of Bear Island.
539,"00:52:57,279","00:53:00,013",I served your father
539,"00:52:57,279","00:53:00,013",for many years.
540,"00:53:00,047","00:53:03,149","Gods be good, I hope to always"
540,"00:53:00,047","00:53:03,149",serve the rightful King.
541,"00:53:26,275","00:53:28,877","Dragon's eggs, Daenerys,"
542,"00:53:28,912","00:53:31,881",from the Shadow Lands
542,"00:53:28,912","00:53:31,881",beyond Asshai.
543,"00:53:31,915","00:53:34,950",The ages have
543,"00:53:31,915","00:53:34,950","turned them to stone,"
544,"00:53:34,984","00:53:37,086",but they will
544,"00:53:34,984","00:53:37,086",always be beautiful.
545,"00:53:39,223","00:53:41,525","Thank you, Magister."
546,"00:54:49,327","00:54:51,795",She's beautiful.
547,"00:54:55,867","00:54:58,235","Ser Jorah,"
547,"00:54:55,867","00:54:58,235",I don't know how to say
548,"00:54:58,270","00:55:00,104",thank you
548,"00:54:58,270","00:55:00,104",in Dothraki.
549,"00:55:00,139","00:55:03,074",There is no word
549,"00:55:00,139","00:55:03,074",for thank you in Dothraki.
550,"00:55:24,162","00:55:26,163",Make him happy.
551,"00:56:25,425","00:56:27,626",No.
552,"00:56:30,663","00:56:32,831",Do you know
552,"00:56:30,663","00:56:32,831",the common tongue?
553,"00:56:37,270","00:56:39,304",No.
554,"00:56:43,176","00:56:45,744","Is ""no"" the only word"
554,"00:56:43,176","00:56:45,744",that you know?
555,"00:56:46,846","00:56:48,580",<i>No.</i>
556,"00:57:16,876","00:57:19,110","Rough night, imp?"
557,"00:57:19,144","00:57:21,212",If I get through this
557,"00:57:19,144","00:57:21,212",without squirting
558,"00:57:21,247","00:57:23,648",from one end or the other
558,"00:57:21,247","00:57:23,648",it'll be a miracle.
559,"00:57:23,682","00:57:26,050",I didn't pick you
559,"00:57:23,682","00:57:26,050",for a hunter.
560,"00:57:26,084","00:57:29,186",The greatest in the land--
560,"00:57:26,084","00:57:29,186",my spear never misses.
561,"00:57:30,388","00:57:32,957",It's not hunting
561,"00:57:30,388","00:57:32,957",if you pay for it.
562,"00:57:41,099","00:57:43,367",Are you as good
562,"00:57:41,099","00:57:43,367",with a spear as you used to be?
563,"00:57:43,401","00:57:45,936","No, but I'm still"
563,"00:57:43,401","00:57:45,936",better than you.
564,"00:57:49,007","00:57:50,874",I know what I'm
564,"00:57:49,007","00:57:50,874",putting you through.
565,"00:57:50,909","00:57:52,910",Thank you for saying yes.
566,"00:57:54,345","00:57:56,780",I only ask you
566,"00:57:54,345","00:57:56,780",because I need you.
567,"00:57:57,982","00:57:59,883",You're a loyal friend.
568,"00:57:59,918","00:58:03,220",You hear me?
568,"00:57:59,918","00:58:03,220",A <i>loyal friend.</i>
569,"00:58:03,255","00:58:05,055",The last one I've got.
570,"00:58:06,691","00:58:08,859",- I hope I'll serve you well.
570,"00:58:06,691","00:58:08,859",- You will.
571,"00:58:10,394","00:58:13,330",And I'll make sure you
571,"00:58:10,394","00:58:13,330",don't look so fucking grim all the time.
572,"00:58:14,598","00:58:17,034","<i>Come on, boys,</i>"
572,"00:58:14,598","00:58:17,034",<i>let's go kill some boar!</i>
573,"00:58:26,978","00:58:29,146","Come on, you."
574,"00:59:43,457","00:59:45,991",Stop!
575,"00:59:46,026","00:59:47,893",Stop.
576,"00:59:52,699","00:59:54,968",Are you completely mad?
577,"00:59:55,002","00:59:57,904",- He saw us.
577,"00:59:55,002","00:59:57,904","- It's all right, it's all right."
578,"00:59:57,938","00:59:59,806",- It's all right.
578,"00:59:57,938","00:59:59,806",- He saw us!
579,"00:59:59,840","01:00:02,109",I heard you
579,"00:59:59,840","01:00:02,109",the first time.
580,"01:00:06,081","01:00:08,516","Quite the little climber,"
580,"01:00:06,081","01:00:08,516",aren't you?
581,"01:00:09,652","01:00:12,587","- How old are you, boy?"
581,"01:00:09,652","01:00:12,587",- 10.
582,"01:00:12,621","01:00:14,321",10.
583,"01:00:23,030","01:00:25,532",The things
583,"01:00:23,030","01:00:25,532",I do for love.
584,"01:00:34,899","01:00:38,899","== sync, corrected by <font color=""#00ff00"">elderman</font> =="
9999,"00:00:0,500","00:00:2,00","<font color=""#ffff00"" size=14>www.tvsubtitles.net</font>"
