Season;Episode;Name;Sentence;

1;01;viserys;I piss on Dothraki omens I waited 17 years to get my throne back

1;01;illyrio;A Dothraki wedding without at least three deaths is considered a dull affair

1;01;jorah;A small gift for the new Khaleesi Songs and histories from the Seven Kingdoms

1;01;daenerys;Thank you, ser Are you from my country?

1;01;jorah;Ser Jorah Mormont of Bear Island I served your father for many years Gods be good, I hope to always serve the rightful king

1;01;illyrio;Dragons' eggs, Daenerys From the Shadow Lands beyond Asshai The ages have turned them to stone, but they will always be beautiful

1;01;daenerys;Thank you, Magister

1;01;daenerys;She's beautiful Ser Jorah, I don't know how to say thank you' in Dothraki

1;01;jorah;There is no word for thank you' in Dothraki

1;01;viserys;Make him happy

1;01;khal drogo;No

1;01;daenerys;Do you know the Common Tongue?

1;01;khal drogo;No

1;01;daenerys;Is no' the only word that you know?

1;01;khal drogo;No

1;01;sandor;Rough night, Imp?

1;01;tyrion;If I get through this without squirting from one end or the other, it will be a miracle

1;01;sandor;I didn't pick you for a hunter

1;01;tyrion;The greatest in the land My spear never misses

1;01;sandor;It's not hunting if you pay for it

1;01;robert;Are you as good with a spear as you used to be?

1;01;ned;No, but I'm still better than you

1;01;robert;I know what I'm putting you through Thank you for saying yes I only ask you because I need you You're a loyal friend You hear me? A loyal friend The last one I've got

1;01;ned;I hope I'll serve you well

1;01;robert;You will And I'll make sure you don't look so fucking grim all the time Come on, boys, let's go kill some boar

1;01;bran;Come on, you

1;01;cersei;Stop STOP

1;01;jaime;Are you completely mad?

1;01;cersei;He saw us

1;01;jaime;It's all right It's all right

1;01;cersei;He saw us

1;01;jaime;I heard you the first time Quite the little climber, aren't you? How old are you, boy?

1;01;bran;Ten

1;01;jaime;Ten

1;01;jaime;The things I do for love BLACKOUT

1;02;jorah;You need to drink, child And eat

1;02;daenerys;Isnt there anything else?

1;02;jorah;The Dothraki have two things in abundance grass and horses People cant live on grass In the Shadow Lands beyond Asshai, they say there are fields of ghost grass with stalks as pale as milk that glow in the night It murders all other grass The Dothraki believe that one day it will cover everything Thats the way the world will end Itll get easier

1;02;doreah;Khaleesi

1;02;irri;Your hands

1;02;jorah;Were still not far from Pentos, your Grace Magister Illyrio has extended his hospitality Youd be more comfortable there

1;02;viserys;I have no interest in hospitality or comfort Ill stay with Drogo until he fulfils his end of the bargain and I have my crown

1;02;jorah;As you wish, your Grace

1;02;viserys;Well, Mormont, as brutish as this life is, I suppose it is preferable to beheading What did Ned Stark want you for? Buying from a slaver?

1;02;jorah;Selling to one Some poachers I caught on my land

1;02;viserys;Under my reign, you wont be punished for such nonsense You can rest assured of that -

1;02;joffrey;Better-looking bitches than youre used to, Uncle My mothers been looking for you We ride for Kings Landing today

1;02;tyrion;Before you go, you will call on Lord and Lady Stark and offer your sympathies

1;02;joffrey;What good will my sympathies do them?

1;02;tyrion;None But it is expected of you Your absence has already been noted

1;02;joffrey;The boy means nothing to me And I cant stand the wailing of women

1;02;tyrion;One word and Ill hit you again

1;02;joffrey;Im telling mother

1;02;tyrion;Go! Tell her But first you will get to Lord and Lady Stark and you will fall on your knees in front of them and tell them how very sorry you are, that you are at their service, and that all your prayers are with them Do you understand?

1;02;joffrey;You cant.

1;02;tyrion;Do you understand?

1;02;sandor clegane;The Prince will remember that, little lord

1;02;tyrion;I hope so If he forgets, be a good dog and remind him Time for breakfast.

1;02;tyrion;Bread And two of those little fish And a mug of dark beer to wash it down And bacon, burnt black

1;02;jaime;Little brother

1;02;tyrion;Beloved siblings

1;02;myrcella;Is Bran going to die?

1;02;tyrion;Apparently not

1;02;cersei;What do you mean?

1;02;tyrion;The Maester says the boy may live

1;02;cersei;Its no mercy, letting a child linger in such pain

1;02;tyrion;Only the gods know for certain All the rest of us can do is pray The charms of the north seem entirely lost on you

1;02;cersei;I still cant believe youre going Its ridiculous even for you

1;02;tyrion;Wheres your sense of wonder? The greatest structure ever built, the intrepid men of the Nights Watch, the wintry abode of the White Walkers

1;02;jaime;Tell me youre not thinking of taking the black

